VendorID	tpep_pickup_datetime	tpep_dropoff_datetime	passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	PULocationID	DOLocationID	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount
2	2018-01-01 00:02:51	2018-01-01 00:17:42	1	2.16	1	N	186	229	1	10.5	0.5	0.5	0.0	0.0	0.3	11.8
1	2018-01-01 00:02:51	2018-01-01 00:17:00	1	0.5	1	N	161	164	2	9.5	0.5	0.5	0.0	0.0	0.3	10.8
2	2018-01-01 00:02:51	2018-01-01 23:29:21	1	2.42	1	N	164	141	1	10.5	0.5	0.5	0.0	0.0	0.3	11.8
1	2018-01-01 00:02:51	2018-01-01 00:22:50	1	1.8	1	N	158	164	1	13.5	0.5	0.5	2.0	0.0	0.3	16.8
2	2018-01-01 00:02:53	2018-01-01 00:11:44	1	1.7	1	N	236	239	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
1	2018-01-01 00:02:55	2018-01-01 00:16:01	1	1.7	1	N	158	224	1	10.0	0.5	0.5	2.25	0.0	0.3	13.55
1	2018-01-01 00:02:58	2018-01-01 00:12:08	1	1.3	1	N	163	170	1	7.5	0.5	0.5	2.2	0.0	0.3	11.0
2	2018-01-01 00:02:58	2018-01-01 00:42:50	2	2.48	1	N	170	48	2	23.0	0.5	0.5	0.0	0.0	0.3	24.3
1	2018-01-01 00:02:59	2018-01-01 00:17:08	1	3.8	1	N	68	87	1	14.0	0.5	0.5	1.5	0.0	0.3	16.8
1	2018-01-01 00:03:00	2018-01-01 00:22:22	2	5.2	1	N	161	45	2	18.5	0.5	0.5	0.0	0.0	0.3	19.8
2	2018-01-01 00:03:00	2018-01-01 00:18:28	1	7.25	1	N	148	260	2	22.0	0.5	0.5	0.0	0.0	0.3	23.3
2	2018-01-01 00:03:01	2018-01-01 00:05:34	2	0.36	1	N	113	114	2	3.5	0.5	0.5	0.0	0.0	0.3	4.8
1	2018-01-01 00:03:01	2018-01-01 00:05:10	1	0.5	1	N	4	224	2	4.0	0.5	0.5	0.0	0.0	0.3	5.3
2	2018-01-01 00:03:01	2018-01-01 00:06:34	1	0.01	1	N	164	164	1	3.0	0.5	0.5	80.0	0.0	0.3	84.3
1	2018-01-01 00:03:02	2018-01-01 00:06:55	1	0.9	1	N	48	142	1	5.0	0.5	0.5	1.25	0.0	0.3	7.55
2	2018-01-01 00:03:03	2018-01-01 00:19:53	1	1.05	1	N	158	68	2	11.0	0.5	0.5	0.0	0.0	0.3	12.3
2	2018-01-01 00:03:03	2018-01-01 00:24:36	2	10.88	1	N	138	181	1	31.5	0.5	0.5	3.08	0.0	0.3	35.88
2	2018-01-01 00:03:04	2018-01-01 00:26:57	1	14.38	1	N	228	223	1	39.5	0.5	0.5	4.0	0.0	0.3	44.8
2	2018-01-01 00:03:05	2018-01-01 00:03:39	2	0.03	1	N	148	148	2	2.5	0.5	0.5	0.0	0.0	0.3	3.8
2	2018-01-01 00:03:05	2018-01-01 00:33:43	1	3.77	1	N	158	158	1	19.5	0.5	0.5	1.0	0.0	0.3	21.8
2	2018-01-01 00:03:05	2018-01-01 00:13:52	2	1.71	1	N	79	170	1	9.0	0.5	0.5	2.06	0.0	0.3	12.36
2	2018-01-01 00:03:05	2018-01-01 00:11:25	1	0.94	1	N	79	249	1	7.0	0.5	0.5	2.49	0.0	0.3	10.79
1	2018-01-01 00:03:06	2018-01-01 00:14:24	1	3.8	1	N	68	261	1	13.0	0.5	0.5	4.25	0.0	0.3	18.55
1	2018-01-01 00:03:07	2018-01-01 00:08:20	1	0.3	1	N	90	68	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
1	2018-01-01 00:03:07	2018-01-01 00:21:48	4	11.3	1	N	138	216	2	31.0	0.5	0.5	0.0	0.0	0.3	32.3
1	2018-01-01 00:03:07	2018-01-01 00:27:54	4	3.9	1	N	48	148	2	18.5	0.5	0.5	0.0	0.0	0.3	19.8
2	2018-01-01 00:03:09	2018-01-01 00:06:32	1	0.46	1	N	163	237	1	4.0	0.5	0.5	1.0	0.0	0.3	6.3
2	2018-01-01 00:03:10	2018-01-01 00:36:04	1	19.22	2	N	132	166	1	52.0	0.0	0.5	11.71	5.76	0.3	70.27
2	2018-01-01 00:03:10	2018-01-01 00:11:07	1	1.31	1	N	209	144	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
2	2018-01-01 00:03:10	2018-01-01 00:32:14	2	3.27	1	N	161	68	2	18.5	0.5	0.5	0.0	0.0	0.3	19.8
2	2018-01-01 00:03:10	2018-01-01 00:35:03	1	4.88	1	N	246	263	1	22.0	0.5	0.5	5.82	0.0	0.3	29.12
2	2018-01-01 00:03:11	2018-01-01 00:14:57	2	2.08	1	N	79	87	1	10.0	0.5	0.5	2.26	0.0	0.3	13.56
2	2018-01-01 00:03:11	2018-01-01 00:14:16	1	2.33	1	N	142	236	2	10.0	0.5	0.5	0.0	0.0	0.3	11.3
1	2018-01-01 00:03:11	2018-01-01 00:11:11	1	1.8	1	N	80	80	1	8.5	0.5	0.5	2.9	0.0	0.3	12.7
2	2018-01-01 00:03:11	2018-01-01 00:09:59	1	1.31	1	N	142	141	1	7.0	0.5	0.5	2.0	0.0	0.3	10.3
1	2018-01-01 00:03:12	2018-01-01 00:06:53	1	0.0	1	N	186	186	2	4.0	0.5	0.5	0.0	0.0	0.3	5.3
1	2018-01-01 00:03:14	2018-01-01 00:15:24	1	3.3	1	N	209	256	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
1	2018-01-01 00:03:14	2018-01-01 00:32:25	0	5.0	1	N	114	263	1	21.5	0.5	0.5	4.55	0.0	0.3	27.35
2	2018-01-01 00:03:15	2018-01-01 00:18:29	2	2.47	1	N	161	48	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
2	2018-01-01 00:03:16	2018-01-01 00:22:03	1	4.16	1	N	142	74	1	16.5	0.5	0.5	4.45	0.0	0.3	22.25
1	2018-01-01 00:03:17	2018-01-01 00:15:25	2	1.4	1	N	249	107	1	9.0	0.5	0.5	2.05	0.0	0.3	12.35
2	2018-01-01 00:03:18	2018-01-01 00:31:30	1	8.3	1	N	264	264	2	27.5	0.5	0.5	0.0	0.0	0.3	28.8
1	2018-01-01 00:03:19	2018-01-01 00:30:31	1	19.9	2	N	132	141	1	52.0	0.0	0.5	11.7	5.76	0.3	70.26
1	2018-01-01 00:03:19	2018-01-01 00:20:44	1	12.0	1	N	138	40	1	33.0	0.5	0.5	10.25	0.0	0.3	44.55
2	2018-01-01 00:03:20	2018-01-01 00:28:46	1	10.62	1	N	138	61	1	32.0	0.5	0.5	6.66	0.0	0.3	39.96
1	2018-01-01 00:03:20	2018-01-01 00:08:34	1	0.8	1	N	262	236	1	5.5	0.5	0.5	1.02	0.0	0.3	7.82
2	2018-01-01 00:03:20	2018-01-01 00:14:38	1	3.1	1	N	114	65	2	12.0	0.5	0.5	0.0	0.0	0.3	13.3
2	2018-01-01 00:03:21	2018-01-01 00:04:50	3	0.55	1	N	90	249	1	3.5	0.5	0.5	0.96	0.0	0.3	5.76
2	2018-01-01 00:03:21	2018-01-01 00:33:21	1	2.74	1	N	161	114	2	19.0	0.5	0.5	0.0	0.0	0.3	20.3
1	2018-01-01 00:03:21	2018-01-01 00:13:13	1	2.0	1	N	79	162	1	9.0	0.5	0.5	1.0	0.0	0.3	11.3
1	2018-01-01 00:03:22	2018-01-01 00:12:22	4	1.4	1	N	163	233	2	8.0	0.5	0.5	0.0	0.0	0.3	9.3
2	2018-01-01 00:03:23	2018-01-01 00:18:35	1	2.53	1	N	161	143	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
2	2018-01-01 00:03:23	2018-01-01 00:12:41	2	2.06	1	N	24	143	2	9.5	0.5	0.5	0.0	0.0	0.3	10.8
2	2018-01-01 00:03:23	2018-01-01 00:11:13	1	1.76	1	N	142	263	1	8.0	0.5	0.5	2.79	0.0	0.3	12.09
2	2018-01-01 00:03:23	2018-01-01 00:07:56	2	0.42	1	N	79	79	1	4.5	0.5	0.5	1.0	0.0	0.3	6.8
2	2018-01-01 00:03:24	2018-01-01 00:35:26	1	16.09	2	N	132	229	1	52.0	0.0	0.5	10.56	0.0	0.3	63.36
2	2018-01-01 00:03:24	2018-01-01 00:35:28	1	12.06	1	N	237	228	2	36.5	0.5	0.5	0.0	0.0	0.3	37.8
1	2018-01-01 00:03:24	2018-01-01 00:27:50	1	1.3	1	N	249	186	2	15.0	0.5	0.5	0.0	0.0	0.3	16.3
2	2018-01-01 00:03:24	2018-01-01 00:41:32	2	13.1	1	N	132	225	1	40.0	0.5	0.5	7.5	0.0	0.3	48.8
2	2018-01-01 00:03:25	2018-01-01 00:26:13	1	12.9	1	N	125	42	1	36.5	0.5	0.5	7.56	0.0	0.3	45.36
1	2018-01-01 00:03:29	2018-01-01 00:17:18	1	0.6	1	N	186	68	1	9.5	0.5	0.5	0.0	0.0	0.3	10.8
2	2018-01-01 00:03:29	2018-01-01 00:29:24	1	2.98	1	N	144	162	2	17.0	0.5	0.5	0.0	0.0	0.3	18.3
2	2018-01-01 00:03:30	2018-01-01 00:19:53	1	8.02	1	N	79	168	1	24.0	0.5	0.5	5.06	0.0	0.3	30.36
1	2018-01-01 00:03:30	2018-01-01 00:40:41	0	14.1	1	N	50	130	2	42.0	0.5	0.5	0.0	0.0	0.3	43.3
1	2018-01-01 00:03:30	2018-01-01 00:07:10	0	0.9	1	N	249	231	2	5.0	1.0	0.5	0.0	0.0	0.3	6.8
1	2018-01-01 00:03:30	2018-01-01 00:28:54	1	6.2	1	N	90	7	2	22.0	0.5	0.5	0.0	0.0	0.3	23.3
1	2018-01-01 00:03:31	2018-01-01 00:08:16	1	0.8	1	N	68	246	1	5.5	0.5	0.5	0.65	0.0	0.3	7.45
2	2018-01-01 00:03:31	2018-01-01 00:25:05	1	9.69	1	N	161	69	2	28.5	0.5	0.5	0.0	0.0	0.3	29.8
2	2018-01-01 00:03:32	2018-01-01 00:14:49	1	2.26	1	N	68	137	1	10.0	0.5	0.5	2.26	0.0	0.3	13.56
1	2018-01-01 00:03:33	2018-01-01 00:05:37	1	0.4	1	N	263	263	2	3.5	0.5	0.5	0.0	0.0	0.3	4.8
1	2018-01-01 00:03:33	2018-01-01 00:11:14	1	1.1	1	N	107	68	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
2	2018-01-01 00:03:35	2018-01-01 00:33:15	1	19.55	2	N	132	262	1	52.0	0.0	0.5	10.0	5.76	0.3	68.56
1	2018-01-01 00:03:35	2018-01-01 00:09:20	1	0.6	1	N	163	161	1	5.0	0.5	0.5	1.25	0.0	0.3	7.55
2	2018-01-01 00:03:35	2018-01-01 00:40:31	2	2.49	1	N	48	170	1	22.0	0.5	0.5	5.82	0.0	0.3	29.12
2	2018-01-01 00:03:35	2018-01-01 00:21:13	1	1.71	1	N	163	164	1	12.0	0.5	0.5	0.0	0.0	0.3	13.3
1	2018-01-01 00:03:36	2018-01-01 00:10:36	1	0.3	1	N	142	48	1	6.0	0.5	0.5	1.45	0.0	0.3	8.75
1	2018-01-01 00:03:36	2018-01-01 00:10:58	3	1.4	1	N	142	163	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
2	2018-01-01 00:03:36	2018-01-01 00:10:08	1	1.78	1	N	236	142	2	7.5	0.5	0.5	0.0	0.0	0.3	8.8
2	2018-01-01 00:03:37	2018-01-01 00:18:03	1	2.42	1	N	142	262	1	12.5	0.5	0.5	2.0	0.0	0.3	15.8
1	2018-01-01 00:03:37	2018-01-01 00:18:00	1	2.2	1	N	234	50	2	11.0	0.5	0.5	0.0	0.0	0.3	12.3
2	2018-01-01 00:03:38	2018-01-01 00:19:55	5	2.59	1	N	107	50	1	12.5	0.5	0.5	1.0	0.0	0.3	14.8
1	2018-01-01 00:03:40	2018-01-01 00:06:41	1	0.4	1	N	90	68	1	4.0	0.5	0.5	1.3	0.0	0.3	6.6
2	2018-01-01 00:03:40	2018-01-01 00:22:07	1	1.65	1	N	170	246	1	12.5	0.5	0.5	2.76	0.0	0.3	16.56
1	2018-01-01 00:03:40	2018-01-01 00:36:55	1	2.4	1	N	163	48	1	20.5	0.5	0.5	2.0	0.0	0.3	23.8
1	2018-01-01 00:03:42	2018-01-01 00:07:31	1	0.9	1	N	263	262	1	5.0	0.5	0.5	1.25	0.0	0.3	7.55
1	2018-01-01 00:03:43	2018-01-01 00:07:33	1	0.6	1	N	107	170	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
1	2018-01-01 00:03:43	2018-01-01 00:06:25	2	0.6	1	N	238	238	1	4.0	0.5	0.5	1.06	0.0	0.3	6.36
1	2018-01-01 00:03:45	2018-01-01 00:07:31	1	0.3	1	N	144	144	2	4.0	0.5	0.5	0.0	0.0	0.3	5.3
2	2018-01-01 00:03:45	2018-01-01 00:12:26	5	1.47	1	N	107	224	1	7.5	0.5	0.5	1.76	0.0	0.3	10.56
2	2018-01-01 00:03:45	2018-01-01 00:25:01	4	3.4	1	N	148	162	1	16.0	0.5	0.5	0.0	0.0	0.3	17.3
1	2018-01-01 00:03:46	2018-01-01 00:08:42	1	0.7	1	N	148	79	1	5.0	0.5	0.5	1.25	0.0	0.3	7.55
1	2018-01-01 00:03:46	2018-01-01 00:11:48	1	1.4	1	N	231	87	1	7.5	0.5	0.5	1.75	0.0	0.3	10.55
2	2018-01-01 00:03:46	2018-01-01 00:10:13	1	1.55	1	N	236	162	1	7.0	0.5	0.5	1.0	0.0	0.3	9.3
2	2018-01-01 00:03:48	2018-01-01 00:13:19	1	1.84	1	N	239	41	2	9.5	0.5	0.5	0.0	0.0	0.3	10.8
2	2018-01-01 00:03:48	2018-01-01 00:23:22	1	6.7	1	N	43	17	2	21.5	0.5	0.5	0.0	0.0	0.3	22.8
2	2018-01-01 00:03:49	2018-01-01 00:17:16	6	3.08	1	N	234	87	1	12.0	0.5	0.5	2.0	0.0	0.3	15.3
2	2018-01-01 00:03:49	2018-01-01 00:18:42	2	1.4	1	N	113	90	1	10.0	0.5	0.5	2.82	0.0	0.3	14.12
2	2018-01-01 00:03:51	2018-01-01 00:30:15	1	3.97	1	N	246	237	1	18.5	0.5	0.5	3.96	0.0	0.3	23.76
2	2018-01-01 00:03:51	2018-01-01 00:13:10	2	2.88	1	N	161	238	2	10.5	0.5	0.5	0.0	0.0	0.3	11.8
1	2018-01-01 00:03:52	2018-01-01 00:17:30	1	1.6	1	N	148	113	1	10.5	0.5	0.5	2.35	0.0	0.3	14.15
1	2018-01-01 00:03:52	2018-01-01 00:10:13	1	2.1	1	N	231	33	1	8.5	0.5	0.5	2.45	0.0	0.3	12.25
2	2018-01-01 00:03:54	2018-01-01 00:19:24	6	2.64	1	N	48	68	2	12.5	0.5	0.5	0.0	0.0	0.3	13.8
1	2018-01-01 00:03:54	2018-01-01 00:07:24	1	0.8	1	N	236	236	1	5.0	0.5	0.5	1.25	0.0	0.3	7.55
2	2018-01-01 00:03:54	2018-01-01 00:21:32	1	1.99	1	N	79	68	1	12.0	0.5	0.5	1.33	0.0	0.3	14.63
1	2018-01-01 00:03:54	2018-01-01 00:07:38	1	0.8	1	N	264	264	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
2	2018-01-01 00:03:54	2018-01-01 00:10:03	2	1.1	1	N	90	249	1	6.0	0.5	0.5	1.46	0.0	0.3	8.76
1	2018-01-01 00:03:55	2018-01-01 00:30:22	2	2.0	1	N	158	137	1	16.5	0.5	0.5	2.0	0.0	0.3	19.8
2	2018-01-01 00:03:55	2018-01-01 00:06:45	2	0.37	1	N	68	246	1	3.5	0.5	0.5	0.96	0.0	0.3	5.76
2	2018-01-01 00:03:55	2018-01-01 00:31:22	1	3.7	1	N	239	116	1	19.5	0.5	0.5	5.0	0.0	0.3	25.8
1	2018-01-01 00:03:56	2018-01-01 00:13:51	2	0.7	1	N	90	234	1	7.5	0.5	0.5	1.75	0.0	0.3	10.55
2	2018-01-01 00:03:56	2018-01-01 00:15:46	2	1.13	1	N	249	90	1	9.0	0.5	0.5	2.06	0.0	0.3	12.36
1	2018-01-01 00:03:56	2018-01-01 00:31:06	1	4.2	1	N	231	48	1	19.0	0.5	0.5	4.05	0.0	0.3	24.35
2	2018-01-01 00:03:57	2018-01-01 00:31:20	1	17.52	2	N	132	229	1	52.0	0.0	0.5	13.2	0.0	0.3	66.0
1	2018-01-01 00:03:57	2018-01-01 00:16:09	1	2.8	1	N	224	231	1	11.5	0.5	0.5	2.55	0.0	0.3	15.35
2	2018-01-01 00:03:57	2018-01-01 00:06:01	1	0.47	1	N	113	114	1	3.5	0.5	0.5	0.96	0.0	0.3	5.76
2	2018-01-01 00:03:59	2018-01-01 00:10:25	1	0.62	1	N	75	75	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
1	2018-01-01 00:04:00	2018-01-01 00:08:35	1	1.1	1	N	43	43	2	6.0	0.5	0.5	0.0	0.0	0.3	7.3
1	2018-01-01 00:04:02	2018-01-01 00:18:01	1	1.5	1	N	231	79	1	10.0	0.5	0.5	8.0	0.0	0.3	19.3
2	2018-01-01 00:04:03	2018-01-01 00:09:37	1	1.38	1	N	239	151	1	7.0	0.5	0.5	1.66	0.0	0.3	9.96
1	2018-01-01 00:04:04	2018-01-01 00:14:45	2	2.4	1	N	41	239	2	10.5	0.5	0.5	0.0	0.0	0.3	11.8
1	2018-01-01 00:04:04	2018-01-01 00:09:00	1	1.5	1	N	151	239	1	6.5	0.5	0.5	1.55	0.0	0.3	9.35
1	2018-01-01 00:04:04	2018-01-01 00:08:23	1	1.3	1	N	236	239	2	6.0	0.5	0.5	0.0	0.0	0.3	7.3
2	2018-01-01 00:04:04	2018-01-01 00:26:44	1	8.03	1	N	142	45	2	25.5	0.5	0.5	0.0	0.0	0.3	26.8
1	2018-01-01 00:04:05	2018-01-01 00:04:55	1	0.2	1	N	238	238	2	3.0	0.5	0.5	0.0	0.0	0.3	4.3
1	2018-01-01 00:04:05	2018-01-01 00:25:23	1	14.8	1	N	132	179	1	40.5	0.5	0.5	12.5	0.0	0.3	54.3
1	2018-01-01 00:04:06	2018-01-01 00:13:04	3	1.0	1	N	148	113	2	7.0	0.5	0.5	0.0	0.0	0.3	8.3
2	2018-01-01 00:04:06	2018-01-01 00:09:41	1	1.48	1	N	238	166	1	6.5	0.5	0.5	1.56	0.0	0.3	9.36
1	2018-01-01 00:04:07	2018-01-01 00:24:07	1	5.5	1	N	211	239	1	19.5	0.5	0.5	4.15	0.0	0.3	24.95
2	2018-01-01 00:04:07	2018-01-01 00:26:09	1	3.86	1	N	234	143	1	17.0	0.5	0.5	4.58	0.0	0.3	22.88
1	2018-01-01 00:04:07	2018-01-01 00:14:41	4	1.0	1	N	114	148	1	8.0	0.5	0.5	1.0	0.0	0.3	10.3
2	2018-01-01 00:04:08	2018-01-01 00:26:58	5	4.61	1	N	68	140	1	18.0	0.5	0.5	3.86	0.0	0.3	23.16
1	2018-01-01 00:04:08	2018-01-01 00:31:03	2	5.8	1	N	90	190	1	22.5	0.5	0.5	2.0	0.0	0.3	25.8
2	2018-01-01 00:04:09	2018-01-01 00:15:41	2	1.77	1	N	170	249	2	9.5	0.5	0.5	0.0	0.0	0.3	10.8
2	2018-01-01 00:04:09	2018-01-01 00:10:47	1	1.04	1	N	231	45	1	6.0	0.5	0.5	1.46	0.0	0.3	8.76
2	2018-01-01 00:04:10	2018-01-01 00:06:05	5	0.61	1	N	143	239	1	4.0	0.5	0.5	0.9	0.0	0.3	6.2
1	2018-01-01 00:04:11	2018-01-01 00:09:06	1	1.4	1	N	142	141	2	6.5	0.5	0.5	0.0	0.0	0.3	7.8
2	2018-01-01 00:04:11	2018-01-01 00:32:55	1	9.96	1	N	161	70	2	31.5	0.5	0.5	0.0	5.76	0.3	38.56
2	2018-01-01 00:04:14	2018-01-01 00:17:13	1	6.91	1	N	138	80	1	20.5	0.5	0.5	4.36	0.0	0.3	26.16
1	2018-01-01 00:04:15	2018-01-01 00:29:48	1	8.9	1	N	79	116	1	28.5	0.5	0.5	5.95	0.0	0.3	35.75
1	2018-01-01 00:04:15	2018-01-01 00:12:58	1	1.4	1	N	264	264	1	7.5	0.5	0.5	1.75	0.0	0.3	10.55
2	2018-01-01 00:04:15	2018-01-01 00:18:21	1	1.52	1	N	13	261	2	11.0	0.5	0.5	0.0	0.0	0.3	12.3
2	2018-01-01 00:04:16	2018-01-01 00:14:52	2	7.19	1	N	132	95	2	21.0	0.5	0.5	0.0	0.0	0.3	22.3
2	2018-01-01 00:04:16	2018-01-01 00:15:45	1	0.79	1	N	162	161	2	8.5	0.5	0.5	0.0	0.0	0.3	9.8
2	2018-01-01 00:04:17	2018-01-01 00:07:19	2	0.78	1	N	148	4	1	4.5	0.5	0.5	1.45	0.0	0.3	7.25
1	2018-01-01 00:04:17	2018-01-01 00:15:59	1	1.3	1	N	144	234	1	9.0	0.5	0.5	2.05	0.0	0.3	12.35
2	2018-01-01 00:04:18	2018-01-01 00:09:51	1	0.63	1	N	234	234	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
2	2018-01-01 00:04:18	2018-01-01 00:23:08	1	1.62	1	N	211	90	1	12.0	0.5	0.5	3.32	0.0	0.3	16.62
2	2018-01-01 00:04:18	2018-01-01 00:21:39	1	1.71	1	N	211	107	2	11.5	0.5	0.5	0.0	0.0	0.3	12.8
2	2018-01-01 00:04:19	2018-01-01 00:07:20	1	0.41	1	N	231	211	1	4.0	0.5	0.5	1.06	0.0	0.3	6.36
1	2018-01-01 00:04:19	2018-01-01 00:23:16	1	4.0	1	N	164	238	1	16.0	0.5	0.5	3.0	0.0	0.3	20.3
1	2018-01-01 00:04:19	2018-01-01 00:25:05	4	6.5	1	N	79	36	1	21.5	0.5	0.5	4.55	0.0	0.3	27.35
2	2018-01-01 00:04:19	2018-01-01 00:17:46	1	6.98	1	N	13	140	2	20.5	0.5	0.5	0.0	0.0	0.3	21.8
2	2018-01-01 00:04:19	2018-01-01 00:24:05	1	5.11	1	N	87	50	1	18.5	0.5	0.5	4.95	0.0	0.3	24.75
2	2018-01-01 00:04:20	2018-01-01 00:14:31	1	1.45	1	N	114	90	1	8.0	0.5	0.5	1.86	0.0	0.3	11.16
2	2018-01-01 00:04:21	2018-01-01 00:04:25	1	0.0	5	N	88	88	1	15.0	0.0	0.5	0.0	0.0	0.3	15.8
2	2018-01-01 00:04:22	2018-01-01 00:43:18	2	8.49	1	N	249	129	2	31.0	0.5	0.5	0.0	0.0	0.3	32.3
2	2018-01-01 00:04:22	2018-01-01 00:12:47	1	0.62	1	N	68	186	1	6.5	0.5	0.5	2.34	0.0	0.3	10.14
2	2018-01-01 00:04:23	2018-01-01 00:10:58	5	0.94	1	N	148	148	1	6.0	0.5	0.5	1.46	0.0	0.3	8.76
2	2018-01-01 00:04:23	2018-01-01 00:21:46	3	4.87	1	N	113	146	1	17.0	0.5	0.5	3.66	0.0	0.3	21.96
2	2018-01-01 00:04:24	2018-01-01 00:10:42	4	1.53	1	N	229	141	1	7.0	0.5	0.5	1.66	0.0	0.3	9.96
1	2018-01-01 00:04:25	2018-01-01 00:06:15	1	0.1	1	N	100	164	2	3.0	0.5	0.5	0.0	0.0	0.3	4.3
1	2018-01-01 00:04:26	2018-01-01 00:08:27	1	0.2	1	N	233	170	2	4.5	0.5	0.5	0.0	0.0	0.3	5.8
1	2018-01-01 00:04:27	2018-01-01 00:26:37	1	0.8	1	N	186	186	1	13.5	0.5	0.5	2.95	0.0	0.3	17.75
2	2018-01-01 00:04:27	2018-01-01 00:21:58	5	6.39	1	N	80	170	1	20.5	0.5	0.5	3.31	5.76	0.3	30.87
2	2018-01-01 00:04:27	2018-01-01 00:10:57	1	1.86	1	N	143	151	2	7.5	0.5	0.5	0.0	0.0	0.3	8.8
1	2018-01-01 00:04:27	2018-01-01 00:37:47	1	7.5	1	N	164	61	1	27.0	0.5	0.5	7.05	0.0	0.3	35.35
2	2018-01-01 00:04:28	2018-01-01 00:38:52	6	10.12	1	N	68	80	1	33.5	0.5	0.5	6.96	0.0	0.3	41.76
1	2018-01-01 00:04:29	2018-01-01 00:28:47	1	18.9	2	N	132	42	2	52.0	0.0	0.5	0.0	5.76	0.3	58.56
1	2018-01-01 00:04:31	2018-01-01 00:21:33	2	8.5	1	N	229	56	2	25.0	0.5	0.5	0.0	5.76	0.3	32.06
1	2018-01-01 00:04:31	2018-01-01 00:31:35	1	17.7	2	N	132	162	2	52.0	0.0	0.5	0.0	5.76	0.3	58.56
2	2018-01-01 00:04:31	2018-01-01 00:16:14	5	2.02	1	N	161	236	1	9.5	0.5	0.5	2.16	0.0	0.3	12.96
2	2018-01-01 00:04:32	2018-01-01 00:10:06	2	1.23	1	N	141	229	1	6.0	0.5	0.5	1.46	0.0	0.3	8.76
1	2018-01-01 00:04:33	2018-01-01 00:15:20	1	2.0	1	N	114	13	2	10.0	0.5	0.5	0.0	0.0	0.3	11.3
1	2018-01-01 00:04:33	2018-01-01 00:10:12	1	1.0	1	N	249	158	2	5.5	0.5	0.5	0.0	0.0	0.3	6.8
2	2018-01-01 00:04:33	2018-01-01 00:12:22	3	2.35	1	N	161	75	1	9.0	0.5	0.5	2.06	0.0	0.3	12.36
1	2018-01-01 00:04:33	2018-01-01 00:18:13	2	3.3	1	N	161	239	2	13.0	0.5	0.5	0.0	0.0	0.3	14.3
2	2018-01-01 00:04:34	2018-01-01 00:30:09	2	6.55	1	N	151	7	2	23.0	0.5	0.5	0.0	0.0	0.3	24.3
1	2018-01-01 00:04:34	2018-01-01 00:20:35	2	1.2	1	N	264	264	1	10.5	0.5	0.5	1.0	0.0	0.3	12.8
1	2018-01-01 00:04:34	2018-01-01 00:12:51	1	2.4	1	N	65	225	2	9.0	0.5	0.5	0.0	0.0	0.3	10.3
2	2018-01-01 00:04:35	2018-01-01 00:20:15	5	0.84	1	N	48	68	1	10.5	0.5	0.5	2.36	0.0	0.3	14.16
1	2018-01-01 00:04:35	2018-01-01 00:13:42	2	1.8	1	N	264	244	1	9.0	0.5	0.5	1.5	0.0	0.3	11.8
1	2018-01-01 00:04:36	2018-01-01 00:09:28	1	0.5	1	N	161	161	2	5.0	0.5	0.5	0.0	0.0	0.3	6.3
1	2018-01-01 00:04:36	2018-01-01 00:09:14	1	0.8	1	N	41	41	1	5.5	0.5	0.5	1.7	0.0	0.3	8.5
2	2018-01-01 00:04:36	2018-01-01 00:22:29	2	2.16	1	N	148	170	1	12.5	0.5	0.5	2.76	0.0	0.3	16.56
2	2018-01-01 00:04:36	2018-01-01 00:22:32	5	4.63	1	N	170	112	1	17.0	0.5	0.5	4.58	0.0	0.3	22.88
1	2018-01-01 00:04:36	2018-01-01 00:34:27	1	12.7	1	N	141	173	1	37.0	0.5	0.5	0.0	0.0	0.3	38.3
1	2018-01-01 00:04:37	2018-01-01 00:12:42	1	1.0	1	N	148	79	1	7.0	0.5	0.5	1.65	0.0	0.3	9.95
2	2018-01-01 00:04:37	2018-01-01 00:06:27	1	0.32	1	N	255	255	2	3.0	0.5	0.5	0.0	0.0	0.3	4.3
2	2018-01-01 00:04:38	2018-01-01 00:20:23	2	2.88	1	N	43	170	1	12.5	0.5	0.5	4.14	0.0	0.3	17.94
2	2018-01-01 00:04:38	2018-01-01 00:16:37	5	2.93	1	N	238	42	2	12.0	0.5	0.5	0.0	0.0	0.3	13.3
1	2018-01-01 00:04:40	2018-01-01 00:17:37	1	2.6	1	N	229	79	1	11.0	0.5	0.5	2.45	0.0	0.3	14.75
1	2018-01-01 00:04:40	2018-01-01 00:25:16	1	13.1	1	N	138	106	2	36.0	0.5	0.5	0.0	0.0	0.3	37.3
